"Query","Entrez","Symbol","Name","Comment"
"PELI2","57161","PELI2","pellino E3 ubiquitin protein ligase family member 2","1"
"LAPTM4A","9741","LAPTM4A","lysosomal protein transmembrane 4 alpha","1"
"ENTPD6","955","ENTPD6","ectonucleoside triphosphate diphosphohydrolase 6","1"
"COMMD9","29099","COMMD9","COMM domain containing 9","1"
"C9orf78","51759","C9orf78","chromosome 9 open reading frame 78","1"
"RAB36","9609","RAB36","""RAB36, member RAS oncogene family""","1"
"ZDHHC14","79683","ZDHHC14","zinc finger DHHC-type palmitoyltransferase 14","1"
"BMPER","168667","BMPER","BMP binding endothelial regulator","1"
"VDAC3","7419","VDAC3","voltage dependent anion channel 3","1"
"IMPG2","50939","IMPG2","interphotoreceptor matrix proteoglycan 2","1"
"IL1RAP","3556","IL1RAP","interleukin 1 receptor accessory protein","1"
"GRM3","2913","GRM3","glutamate metabotropic receptor 3","1"
"FCHO2","115548","FCHO2","FCH and mu domain containing endocytic adaptor 2","1"
"SAMD5","389432","SAMD5","sterile alpha motif domain containing 5","1"
"SPINT2","10653","SPINT2","""serine peptidase inhibitor, Kunitz type 2""","1"
"KDM4B","23030","KDM4B","lysine demethylase 4B","1"
"TMEM18","129787","TMEM18","transmembrane protein 18","1"
"EIF3D","8664","EIF3D","eukaryotic translation initiation factor 3 subunit D","1"
"QPCT","25797","QPCT","glutaminyl-peptide cyclotransferase","1"
"ACER2","340485","ACER2","alkaline ceramidase 2","1"
"GADD45B","4616","GADD45B","growth arrest and DNA damage inducible beta","1"
"PHYHIP","9796","PHYHIP","phytanoyl-CoA 2-hydroxylase interacting protein","1"
"RRP9","9136","RRP9","""ribosomal RNA processing 9, U3 small nucleolar RNA binding protein""","1"
"PARTICL","100630918","PARTICL","promoter of MAT2A antisense radiation-induced circulating long non-coding RNA","1"
"WDR46","9277","WDR46","WD repeat domain 46","1"
"AASDHPPT","60496","AASDHPPT","aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase","1"
"DGAT2","84649","DGAT2","diacylglycerol O-acyltransferase 2","1"
"EPN3","55040","EPN3","epsin 3","1"
"GTF2H5","404672","GTF2H5","general transcription factor IIH subunit 5","1"
"CEBPB","1051","CEBPB","CCAAT enhancer binding protein beta","1"
"GSPT2","23708","GSPT2","G1 to S phase transition 2","1"
"MRPL46","26589","MRPL46","mitochondrial ribosomal protein L46","1"
"PIK3R2","5296","PIK3R2","phosphoinositide-3-kinase regulatory subunit 2","1"
"PHLDA2","7262","PHLDA2","pleckstrin homology like domain family A member 2","1"
"NAXE","128240","NAXE","NAD(P)HX epimerase","1"
"TIMM22","29928","TIMM22","translocase of inner mitochondrial membrane 22","1"
"MPDU1","9526","MPDU1","mannose-P-dolichol utilization defect 1","1"
"PAXX","286257","PAXX","PAXX non-homologous end joining factor","1"
"GSE1","23199","GSE1","Gse1 coiled-coil protein","1"
"SHROOM3","57619","SHROOM3","shroom family member 3","1"
"OLFM1","10439","OLFM1","olfactomedin 1","1"
"CDH10","1008","CDH10","cadherin 10","1"
"NME1","4830","NME1","NME/NM23 nucleoside diphosphate kinase 1","1"
"COX5A","9377","COX5A","cytochrome c oxidase subunit 5A","1"
"THRB-IT1","NA","NA","NA","0"
"SRM","6723","SRM","spermidine synthase","1"
"ALG1","56052","ALG1","ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase","1"
"P4HA1","5033","P4HA1","prolyl 4-hydroxylase subunit alpha 1","1"
"GEMIN6","79833","GEMIN6","gem nuclear organelle associated protein 6","1"
"NAT14","57106","NAT14","N-acetyltransferase 14 (putative)","1"
"NDUFS2","4720","NDUFS2","NADH:ubiquinone oxidoreductase core subunit S2","1"
"ATP6V1F","9296","ATP6V1F","ATPase H+ transporting V1 subunit F","1"
"TRAM2","9697","TRAM2","translocation associated membrane protein 2","1"
"INTS4","92105","INTS4","integrator complex subunit 4","1"
"OCIAD2","132299","OCIAD2","OCIA domain containing 2","1"
"PARK7","11315","PARK7","Parkinsonism associated deglycase","1"
"GAPDH","2597","GAPDH","glyceraldehyde-3-phosphate dehydrogenase","1"
"CAP1","10487","CAP1","cyclase associated actin cytoskeleton regulatory protein 1","1"
"PARP16","54956","PARP16","poly(ADP-ribose) polymerase family member 16","1"
"WDR77","79084","WDR77","WD repeat domain 77","1"
"C8orf82","414919","C8orf82","chromosome 8 open reading frame 82","1"
"TMEM121B","27439","TMEM121B","transmembrane protein 121B","1"
"TAF6","6878","TAF6","TATA-box binding protein associated factor 6","1"
"HNRNPA3","220988","HNRNPA3","heterogeneous nuclear ribonucleoprotein A3","1"
"MYL12B","103910","MYL12B","myosin light chain 12B","1"
"CTXN1","404217","CTXN1","cortexin 1","1"
"TRPV1","7442","TRPV1","transient receptor potential cation channel subfamily V member 1","1"
"HSD11B2","3291","HSD11B2","hydroxysteroid 11-beta dehydrogenase 2","1"
"FAM182B","728882","FAM182B","family with sequence similarity 182 member B","1"
"KCNK10","54207","KCNK10","potassium two pore domain channel subfamily K member 10","1"
"BLOC1S4","55330","BLOC1S4","biogenesis of lysosomal organelles complex 1 subunit 4","1"
"C2orf69","205327","C2orf69","chromosome 2 open reading frame 69","1"
"MNS1","55329","MNS1","meiosis specific nuclear structural 1","1"
"RNF167","26001","RNF167","ring finger protein 167","1"
"ZNF195","7748","ZNF195","zinc finger protein 195","1"
"DSE","29940","DSE","dermatan sulfate epimerase","1"
"SLC22A14","9389","SLC22A14","solute carrier family 22 member 14","1"
"NMNAT1","64802","NMNAT1","nicotinamide nucleotide adenylyltransferase 1","1"
"FAM227A","646851","FAM227A","family with sequence similarity 227 member A","1"
"SUGCT","79783","SUGCT","succinyl-CoA:glutarate-CoA transferase","1"
"TRDMT1","1787","TRDMT1","tRNA aspartic acid methyltransferase 1","1"
"MRPL52","122704","MRPL52","mitochondrial ribosomal protein L52","1"
"POLD3","10714","POLD3","""DNA polymerase delta 3, accessory subunit""","1"
"SFMBT2","57713","SFMBT2","Scm like with four mbt domains 2","1"
"H2AFX","NA","NA","NA","0"
"C12orf43","64897","C12orf43","chromosome 12 open reading frame 43","1"
"NUDT16L1","84309","NUDT16L1","nudix hydrolase 16 like 1","1"
"FHDC1","85462","FHDC1","FH2 domain containing 1","1"
"MED29","55588","MED29","mediator complex subunit 29","1"
"IDS","3423","IDS","iduronate 2-sulfatase","1"
"POU3F1","5453","POU3F1","POU class 3 homeobox 1","1"
"ABT1","29777","ABT1","activator of basal transcription 1","1"
"DPAGT1","1798","DPAGT1","dolichyl-phosphate N-acetylglucosaminephosphotransferase 1","1"
"PLCB2","5330","PLCB2","phospholipase C beta 2","1"
"STIMATE","375346","STIMATE","STIM activating enhancer","1"
"RNF41","10193","RNF41","ring finger protein 41","1"
"CHPF","79586","CHPF","chondroitin polymerizing factor","1"
"ARF5","381","ARF5","ADP ribosylation factor 5","1"
"NECTIN1","5818","NECTIN1","nectin cell adhesion molecule 1","1"
"FRAS1","80144","FRAS1","Fraser extracellular matrix complex subunit 1","1"
"LDHB","3945","LDHB","lactate dehydrogenase B","1"
"H1F0","NA","NA","NA","0"
"NDUFC1","4717","NDUFC1","NADH:ubiquinone oxidoreductase subunit C1","1"
"TMEM11","8834","TMEM11","transmembrane protein 11","1"
"MSRB3","253827","MSRB3","methionine sulfoxide reductase B3","1"
"PTPRM","5797","PTPRM","protein tyrosine phosphatase receptor type M","1"
"RAE1","8480","RAE1","ribonucleic acid export 1","1"
"CROCC","9696","CROCC","""ciliary rootlet coiled-coil, rootletin""","1"
"RCOR2","283248","RCOR2","REST corepressor 2","1"
"THRA","7067","THRA","thyroid hormone receptor alpha","1"
"DERL1","79139","DERL1","derlin 1","1"
"YWHAZ","7534","YWHAZ","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta","1"
"CBX6","23466","CBX6","chromobox 6","1"
"ALKBH7","84266","ALKBH7","alkB homolog 7","1"
"SLC35C1","55343","SLC35C1","solute carrier family 35 member C1","1"
"ZNF426","79088","ZNF426","zinc finger protein 426","1"
"TRUB2","26995","TRUB2","TruB pseudouridine synthase family member 2","1"
"TCP11L2","255394","TCP11L2","t-complex 11 like 2","1"
"MLX","6945","MLX","MAX dimerization protein MLX","1"
"PSMC3","5702","PSMC3","""proteasome 26S subunit, ATPase 3""","1"
"STUM","375057","STUM","""stum, mechanosensory transduction mediator homolog""","1"
"MPV17L2","84769","MPV17L2","MPV17 mitochondrial inner membrane protein like 2","1"
"CEP41","95681","CEP41","centrosomal protein 41","1"
"ZNF213","7760","ZNF213","zinc finger protein 213","1"
"PBX2","5089","PBX2","PBX homeobox 2","1"
"NUDT11","55190","NUDT11","nudix hydrolase 11","1"
"SLC35B1","10237","SLC35B1","solute carrier family 35 member B1","1"
"PTMS","5763","PTMS","parathymosin","1"
"CMPK2","129607","CMPK2","cytidine/uridine monophosphate kinase 2","1"
"MRPL27","51264","MRPL27","mitochondrial ribosomal protein L27","1"
"SLC2A1","6513","SLC2A1","solute carrier family 2 member 1","1"
"FAM214A","56204","FAM214A","family with sequence similarity 214 member A","1"
"RAB37","326624","RAB37","""RAB37, member RAS oncogene family""","1"
"SUPT5H","6829","SUPT5H","""SPT5 homolog, DSIF elongation factor subunit""","1"
"N4BP2L2-IT2","116828","N4BP2L2-IT2","N4BPL2 intronic transcript 2","1"
"FGD4","121512","FGD4","""FYVE, RhoGEF and PH domain containing 4""","1"
"TNFAIP1","7126","TNFAIP1","TNF alpha induced protein 1","1"
"BAZ2B","29994","BAZ2B","bromodomain adjacent to zinc finger domain 2B","1"
"EIF6","3692","EIF6","eukaryotic translation initiation factor 6","1"
"TAF4","6874","TAF4","TATA-box binding protein associated factor 4","1"
"ROMO1","140823","ROMO1","reactive oxygen species modulator 1","1"
"NAP1L2","4674","NAP1L2","nucleosome assembly protein 1 like 2","1"
"ATRAID","51374","ATRAID","all-trans retinoic acid induced differentiation factor","1"
"PPP1R15B","84919","PPP1R15B","protein phosphatase 1 regulatory subunit 15B","1"
"ACACB","32","ACACB","acetyl-CoA carboxylase beta","1"
"GALNT13","114805","GALNT13","polypeptide N-acetylgalactosaminyltransferase 13","1"
"KIAA1211","NA","NA","NA","0"
"BUD31","8896","BUD31","BUD31 homolog","1"
"FMC1","154791","FMC1","formation of mitochondrial complex V assembly factor 1 homolog","1"
"NUDC","10726","NUDC","""nuclear distribution C, dynein complex regulator""","1"
"EIF2B2","8892","EIF2B2","eukaryotic translation initiation factor 2B subunit beta","1"
"MSL3","10943","MSL3","MSL complex subunit 3","1"
"RAB40A","142684","RAB40A","""RAB40A, member RAS oncogene family""","1"
"MDP1","145553","MDP1","magnesium dependent phosphatase 1","1"
"CFAP97","57587","CFAP97","cilia and flagella associated protein 97","1"
"ZNF518A","9849","ZNF518A","zinc finger protein 518A","1"
"GOLGA2","2801","GOLGA2","golgin A2","1"
"TNFRSF19","55504","TNFRSF19","TNF receptor superfamily member 19","1"
"ARPC4","10093","ARPC4","actin related protein 2/3 complex subunit 4","1"
"MXRA7","439921","MXRA7","matrix remodeling associated 7","1"
"PRRG1","5638","PRRG1","proline rich and Gla domain 1","1"
"PRDM8","56978","PRDM8","PR/SET domain 8","1"
"NRBF2","29982","NRBF2","nuclear receptor binding factor 2","1"
"GLRX","2745","GLRX","glutaredoxin","1"
"BORCS8","729991","BORCS8","BLOC-1 related complex subunit 8","1"
"NUCKS1","64710","NUCKS1","nuclear casein kinase and cyclin dependent kinase substrate 1","1"
"IQUB","154865","IQUB","IQ motif and ubiquitin domain containing","1"
"LAMA3","3909","LAMA3","laminin subunit alpha 3","1"
"EPHB2","2048","EPHB2","EPH receptor B2","1"
"ARHGAP12","94134","ARHGAP12","Rho GTPase activating protein 12","1"
"NUDT12","83594","NUDT12","nudix hydrolase 12","1"
"CBX4","8535","CBX4","chromobox 4","1"
"RTN4IP1","84816","RTN4IP1","reticulon 4 interacting protein 1","1"
"TET3","200424","TET3","tet methylcytosine dioxygenase 3","1"
"EIF1AD","84285","EIF1AD","eukaryotic translation initiation factor 1A domain containing","1"
"CANT1","124583","CANT1","calcium activated nucleotidase 1","1"
"ARMC6","93436","ARMC6","armadillo repeat containing 6","1"
"SP1","6667","SP1","Sp1 transcription factor","1"
"DOC2A","8448","DOC2A","double C2 domain alpha","1"
"ALDH1B1","219","ALDH1B1","aldehyde dehydrogenase 1 family member B1","1"
"ACVR1","90","ACVR1","activin A receptor type 1","1"
"SOD1","6647","SOD1","superoxide dismutase 1","1"
"PRXL2A","84293","PRXL2A","peroxiredoxin like 2A","1"
"DBP","1628","DBP","D-box binding PAR bZIP transcription factor","1"
"NRG1-IT1","100856811","NRG1-IT1","NRG1 intronic transcript 1","1"
"EIF1AX","1964","EIF1AX","eukaryotic translation initiation factor 1A X-linked","1"
"CEP85","64793","CEP85","centrosomal protein 85","1"
"RNF126","55658","RNF126","ring finger protein 126","1"
"BCKDHA","593","BCKDHA","branched chain keto acid dehydrogenase E1 subunit alpha","1"
"KCNN2","3781","KCNN2","potassium calcium-activated channel subfamily N member 2","1"
"GPR6","2830","GPR6","G protein-coupled receptor 6","1"
"CCN3","4856","CCN3","cellular communication network factor 3","1"
"PLA2G15","23659","PLA2G15","phospholipase A2 group XV","1"
"PA2G4","5036","PA2G4","proliferation-associated 2G4","1"
"SNX3","8724","SNX3","sorting nexin 3","1"
"NKIRAS2","28511","NKIRAS2","NFKB inhibitor interacting Ras like 2","1"
"ECHS1","1892","ECHS1","""enoyl-CoA hydratase, short chain 1""","1"
"FAM151B","167555","FAM151B","family with sequence similarity 151 member B","1"
"NUTF2","10204","NUTF2","nuclear transport factor 2","1"
"PPAN","56342","PPAN","peter pan homolog","1"
"SNHG16","100507246","SNHG16","small nucleolar RNA host gene 16","1"
"PUF60","22827","PUF60","poly(U) binding splicing factor 60","1"
"PRPF19","27339","PRPF19","pre-mRNA processing factor 19","1"
"OAT","4942","OAT","ornithine aminotransferase","1"
"PSMB5","5693","PSMB5","proteasome 20S subunit beta 5","1"
"CCDC14","64770","CCDC14","coiled-coil domain containing 14","1"
"TCEAL6","158931","TCEAL6","transcription elongation factor A like 6","1"
"SPAG7","9552","SPAG7","sperm associated antigen 7","1"
"PDE7A","5150","PDE7A","phosphodiesterase 7A","1"
"PCGF6","84108","PCGF6","polycomb group ring finger 6","1"
"SYNPR","132204","SYNPR","synaptoporin","1"
"RASGEF1C","255426","RASGEF1C","RasGEF domain family member 1C","1"
"GTF2A2","2958","GTF2A2","general transcription factor IIA subunit 2","1"
"WBP4","11193","WBP4","WW domain binding protein 4","1"
"C6orf163","206412","C6orf163","chromosome 6 open reading frame 163","1"
"FBXO10","26267","FBXO10","F-box protein 10","1"
"BRD9","65980","BRD9","bromodomain containing 9","1"
"LYSMD1","388695","LYSMD1","LysM domain containing 1","1"
"FLRT1","23769","FLRT1","fibronectin leucine rich transmembrane protein 1","1"
"LLPH","84298","LLPH","""LLP homolog, long-term synaptic facilitation factor""","1"
"UBXN8","7993","UBXN8","UBX domain protein 8","1"
"HULC","728655","HULC","hepatocellular carcinoma up-regulated long non-coding RNA","1"
"DHRS7B","25979","DHRS7B","dehydrogenase/reductase 7B","1"
"C17orf49","124944","C17orf49","chromosome 17 open reading frame 49","1"
"ABHD16A","7920","ABHD16A","abhydrolase domain containing 16A","1"
"TMEM132A","54972","TMEM132A","transmembrane protein 132A","1"
"ILK","3611","ILK","integrin linked kinase","1"
"DMTN","2039","DMTN","dematin actin binding protein","1"
"LYPLAL1-DT","643723","LYPLAL1-DT","LYPLAL1 divergent transcript","1"
"BTG1","694","BTG1","BTG anti-proliferation factor 1","1"
"TMEM198","130612","TMEM198","transmembrane protein 198","1"
"SNAPIN","23557","SNAPIN","SNAP associated protein","1"
"CXorf40A","NA","NA","NA","0"
"VMA21","203547","VMA21","vacuolar ATPase assembly factor VMA21","1"
"TNFAIP8L1","126282","TNFAIP8L1","TNF alpha induced protein 8 like 1","1"
"PEX10","5192","PEX10","peroxisomal biogenesis factor 10","1"
"LRRC14","9684","LRRC14","leucine rich repeat containing 14","1"
"NHLRC1","378884","NHLRC1","NHL repeat containing E3 ubiquitin protein ligase 1","1"
"HINT2","84681","HINT2","histidine triad nucleotide binding protein 2","1"
"BACE2","25825","BACE2","beta-secretase 2","1"
"DLL3","10683","DLL3","delta like canonical Notch ligand 3","1"
"NDUFB9","4715","NDUFB9","NADH:ubiquinone oxidoreductase subunit B9","1"
"RTRAF","51637","RTRAF","""RNA transcription, translation and transport factor""","1"
"GDA","9615","GDA","guanine deaminase","1"
"ASAP3","55616","ASAP3","""ArfGAP with SH3 domain, ankyrin repeat and PH domain 3""","1"
"TRAPPC5","126003","TRAPPC5","trafficking protein particle complex 5","1"
"COX20","116228","COX20","cytochrome c oxidase assembly factor COX20","1"
"HPYR1","93668","HPYR1","Helicobacter pylori responsive 1","1"
"CYP46A1","10858","CYP46A1","cytochrome P450 family 46 subfamily A member 1","1"
"SLC9A6","10479","SLC9A6","solute carrier family 9 member A6","1"
"ATP8B1","5205","ATP8B1","ATPase phospholipid transporting 8B1","1"
"KIAA0556","23247","KIAA0556","KIAA0556","1"
"EGFL7","51162","EGFL7","EGF like domain multiple 7","1"
"ABLIM2","84448","ABLIM2","actin binding LIM protein family member 2","1"
"CEND1","51286","CEND1","cell cycle exit and neuronal differentiation 1","1"
"COPRS","55352","COPRS","coordinator of PRMT5 and differentiation stimulator","1"
"PYDC1","260434","PYDC1","pyrin domain containing 1","1"
"PSMC1","5700","PSMC1","""proteasome 26S subunit, ATPase 1""","1"
"ENDOG","2021","ENDOG","endonuclease G","1"
"CUTA","51596","CUTA","cutA divalent cation tolerance homolog","1"
"ZMYND19","116225","ZMYND19","zinc finger MYND-type containing 19","1"
"KDM2B-DT","101928346","KDM2B-DT","KDM2B divergent transcript","1"
"PIGT","51604","PIGT","phosphatidylinositol glycan anchor biosynthesis class T","1"
"EEF1A1","1915","EEF1A1","eukaryotic translation elongation factor 1 alpha 1","1"
"ATP5MG","10632","ATP5MG","ATP synthase membrane subunit g","1"
"TNFSF12","8742","TNFSF12","TNF superfamily member 12","1"
"L3MBTL1","26013","L3MBTL1","L3MBTL histone methyl-lysine binding protein 1","1"
"TMEM214","54867","TMEM214","transmembrane protein 214","1"
"TSEN2","80746","TSEN2","tRNA splicing endonuclease subunit 2","1"
"SMAD1","4086","SMAD1","SMAD family member 1","1"
"FUT10","84750","FUT10","fucosyltransferase 10","1"
"PDLIM2","64236","PDLIM2","PDZ and LIM domain 2","1"
"DDX31","64794","DDX31","DEAD-box helicase 31","1"
"SIL1","64374","SIL1","SIL1 nucleotide exchange factor","1"
"LTBP1","4052","LTBP1","latent transforming growth factor beta binding protein 1","1"
"MORF4L1","10933","MORF4L1","mortality factor 4 like 1","1"
"UPP2","151531","UPP2","uridine phosphorylase 2","1"
"PKNOX2","63876","PKNOX2","PBX/knotted 1 homeobox 2","1"
"DPH6-DT","100507466","DPH6-DT","DPH6 divergent transcript","1"
"CCAR2","57805","CCAR2","cell cycle and apoptosis regulator 2","1"
"ZNF717","100131827","ZNF717","zinc finger protein 717","1"
"MBLAC1","255374","MBLAC1","metallo-beta-lactamase domain containing 1","1"
